(2, 3, 5, 6, 6),2,[33170, 10000, 3.317]
(2, 3, 5, 6, 6),3,[86835, 10000, 8.6835]
(2, 3, 5, 6, 6),4,[33030, 10000, 3.303]
(2, 3, 5, 6, 6),5,[85930, 10000, 8.593]
(2, 3, 5, 6, 6),6,[100460, 10000, 10.046]
(2, 3, 5, 6, 6),7,[115105, 10000, 11.5105]
(2, 3, 5, 6, 6),8,[82300, 10000, 8.23]
(2, 3, 5, 6, 6),9,[95310, 10000, 9.531]
(2, 3, 5, 6, 6),10,[46805, 10000, 4.6805]
(2, 3, 5, 6, 6),11,[73805, 10000, 7.3805]
(2, 3, 5, 6, 6),12,[55515, 10000, 5.5515]
(2, 3, 5, 6, 6),13,[77510, 10000, 7.751]
(2, 3, 5, 6, 6),14,[70520, 10000, 7.052]
(2, 3, 5, 6, 6),15,[79125, 10000, 7.9125]
(2, 3, 5, 6, 6),16,[83900, 10000, 8.39]
(2, 3, 5, 6, 6),17,[95020, 10000, 9.502]
(2, 3, 5, 6, 6),18,[44320, 10000, 4.432]
(2, 3, 5, 6, 6),19,[70140, 10000, 7.014]
(2, 3, 5, 6, 6),20,[55580, 10000, 5.558]
(2, 3, 5, 6, 6),21,[77510, 10000, 7.751]
(2, 3, 5, 6, 6),22,[72370, 10000, 7.237]
(2, 3, 5, 6, 6),23,[79845, 10000, 7.9845]
(2, 3, 5, 6, 6),24,[112220, 10000, 11.222]
(2, 3, 5, 6, 6),25,[118485, 10000, 11.8485]
(2, 3, 5, 6, 6),26,[79900, 10000, 7.99]
(2, 3, 5, 6, 6),27,[94855, 10000, 9.4855]
(2, 3, 5, 6, 6),28,[105150, 10000, 10.515]
(2, 3, 5, 6, 6),29,[107800, 10000, 10.78]
(2, 3, 5, 6, 6),30,[93910, 10000, 9.391]
(2, 3, 5, 6, 6),31,[92895, 10000, 9.2895]
(5, 5, 5, 6, 6),0,[0, 10000, 0.0]
(5, 5, 5, 6, 6),1,[-165625, 10000, -16.5625]
(5, 5, 5, 6, 6),2,[-165450, 10000, -16.545]
(5, 5, 5, 6, 6),3,[-214140, 10000, -21.414]
(5, 5, 5, 6, 6),4,[-165250, 10000, -16.525]
(5, 5, 5, 6, 6),5,[-214890, 10000, -21.489]
(5, 5, 5, 6, 6),6,[-214710, 10000, -21.471]
(5, 5, 5, 6, 6),7,[-184965, 10000, -18.4965]
(5, 5, 5, 6, 6),8,[-117070, 10000, -11.707]
(5, 5, 5, 6, 6),9,[-212630, 10000, -21.263]
(5, 5, 5, 6, 6),10,[-214300, 10000, -21.43]
(5, 5, 5, 6, 6),11,[-229380, 10000, -22.938]
(5, 5, 5, 6, 6),12,[-214335, 10000, -21.4335]
(5, 5, 5, 6, 6),13,[-229000, 10000, -22.9]
(5, 5, 5, 6, 6),14,[-228170, 10000, -22.817]
(5, 5, 5, 6, 6),15,[-222690, 10000, -22.269]
(5, 5, 5, 6, 6),16,[-114360, 10000, -11.436]
(5, 5, 5, 6, 6),17,[-215380, 10000, -21.538]
(5, 5, 5, 6, 6),18,[-214000, 10000, -21.4]
(5, 5, 5, 6, 6),19,[-229555, 10000, -22.9555]
(5, 5, 5, 6, 6),20,[-214325, 10000, -21.4325]
(5, 5, 5, 6, 6),21,[-227770, 10000, -22.777]
(5, 5, 5, 6, 6),22,[-229260, 10000, -22.926]
(5, 5, 5, 6, 6),23,[-220285, 10000, -22.0285]
(5, 5, 5, 6, 6),24,[-70695, 10000, -7.0695]
(5, 5, 5, 6, 6),25,[-180435, 10000, -18.0435]
(5, 5, 5, 6, 6),26,[-180815, 10000, -18.0815]
(5, 5, 5, 6, 6),27,[-206415, 10000, -20.6415]
(5, 5, 5, 6, 6),28,[-178340, 10000, -17.834]
(5, 5, 5, 6, 6),29,[-204855, 10000, -20.4855]
(5, 5, 5, 6, 6),30,[-203815, 10000, -20.3815]
(5, 5, 5, 6, 6),31,[-207040, 10000, -20.704]
(2, 3, 3, 3, 5),0,[0, 10000, 0.0]
(2, 3, 3, 3, 5),1,[107650, 10000, 10.765]
(2, 3, 3, 3, 5),2,[-33080, 10000, -3.308]
(2, 3, 3, 3, 5),3,[22525, 10000, 2.2525]
(2, 3, 3, 3, 5),4,[-34805, 10000, -3.4805]
(2, 3, 3, 3, 5),5,[22755, 10000, 2.2755]
(2, 3, 3, 3, 5),6,[12220, 10000, 1.222]
(2, 3, 3, 3, 5),7,[17880, 10000, 1.788]
(2, 3, 3, 3, 5),8,[-34410, 10000, -3.441]
(2, 3, 3, 3, 5),9,[21385, 10000, 2.1385]
(2, 3, 3, 3, 5),10,[9035, 10000, 0.9035]
(2, 3, 3, 3, 5),11,[20255, 10000, 2.0255]
(2, 3, 3, 3, 5),12,[12070, 10000, 1.207]
(2, 3, 3, 3, 5),13,[20885, 10000, 2.0885]
(2, 3, 3, 3, 5),14,[-18105, 10000, -1.8105]
(2, 3, 3, 3, 5),15,[-5640, 10000, -0.564]
(2, 3, 3, 3, 5),16,[83080, 10000, 8.308]
(2, 3, 3, 3, 5),17,[131940, 10000, 13.194]
(2, 3, 3, 3, 5),18,[-2520, 10000, -0.252]
(2, 3, 3, 3, 5),19,[27655, 10000, 2.7655]
(2, 3, 3, 3, 5),20,[-1950, 10000, -0.195]
(2, 3, 3, 3, 5),21,[28120, 10000, 2.812]
(2, 3, 3, 3, 5),22,[3825, 10000, 0.3825]
(2, 3, 3, 3, 5),23,[5105, 10000, 0.5105]
(2, 3, 3, 3, 5),24,[-3665, 10000, -0.3665]
(2, 3, 3, 3, 5),25,[26135, 10000, 2.6135]
(2, 3, 3, 3, 5),26,[2105, 10000, 0.2105]
(2, 3, 3, 3, 5),27,[8995, 10000, 0.8995]
(2, 3, 3, 3, 5),28,[1675, 10000, 0.1675]
(2, 3, 3, 3, 5),29,[5180, 10000, 0.518]
(2, 3, 3, 3, 5),30,[-4400, 10000, -0.44]
(2, 3, 3, 3, 5),31,[-5580, 10000, -0.558]
(2, 2, 3, 5, 6),0,[0, 10000, 0.0]
(2, 2, 3, 5, 6),1,[82100, 10000, 8.21]
(2, 2, 3, 5, 6),2,[86200, 10000, 8.62]
(2, 2, 3, 5, 6),3,[95310, 10000, 9.531]
(2, 2, 3, 5, 6),4,[32405, 10000, 3.2405]
(2, 2, 3, 5, 6),5,[44310, 10000, 4.431]
(2, 2, 3, 5, 6),6,[42875, 10000, 4.2875]
(2, 2, 3, 5, 6),7,[70095, 10000, 7.0095]
(2, 2, 3, 5, 6),8,[33225, 10000, 3.3225]
(2, 2, 3, 5, 6),9,[54335, 10000, 5.4335]
(2, 2, 3, 5, 6),10,[55530, 10000, 5.553]
(2, 2, 3, 5, 6),11,[77745, 10000, 7.7745]
(2, 2, 3, 5, 6),12,[99110, 10000, 9.911]
(2, 2, 3, 5, 6),13,[71630, 10000, 7.163]
(2, 2, 3, 5, 6),14,[72995, 10000, 7.2995]
(2, 2, 3, 5, 6),15,[78780, 10000, 7.878]
(2, 2, 3, 5, 6),16,[66335, 10000, 6.6335]
(2, 2, 3, 5, 6),17,[109540, 10000, 10.954]
(2, 2, 3, 5, 6),18,[109835, 10000, 10.9835]
(2, 2, 3, 5, 6),19,[120240, 10000, 12.024]
(2, 2, 3, 5, 6),20,[86190, 10000, 8.619]
(2, 2, 3, 5, 6),21,[80810, 10000, 8.081]
(2, 2, 3, 5, 6),22,[81345, 10000, 8.1345]
(2, 2, 3, 5, 6),23,[95735, 10000, 9.5735]
